label,source,sentence
guilt,emotional_events,"While having an argument with my daughter, I got angry and over-excited and said angry words."
guilt,emotional_events,Insulting other people.
guilt,emotional_events,I crashed my father's car.
guilt,emotional_events,When I made an excuse to get out of participating in an important family occasion that I should not have missed.
guilt,emotional_events,"When my father and I worked on the house just after he had recovered from illness, I was rather lazy.  This meant that he had to work hard and was not very well later."
guilt,emotional_events,"I entered the hostel this year.  My mother was ill and could not move and needed people to look after her.  Every week I left home to go back to school, I felt guilty."
guilt,emotional_events,I was in grade seven and my class was planning a protest against a rude and immoral teacher.  I sneaked out and told the headmaster about it and so the plan was foiled.
guilt,emotional_events,"My daughter was a baby and was crying to be taken on my lap. I felt very nervous and moved her away and went out. As soon as the feeling of nervousness passed I was taken by an enormous feeling of guilt, for having rejected my daughter."
guilt,emotional_events,When I got very drunk and really misbehaved at Christmas.
guilt,emotional_events,When something unpleasant happens to a friend or relative of yours and you are at the bottom of it.
guilt,emotional_events,My friend came to the concert for my sake as it was me who had organized it and the concert was unsuccessful.
guilt,emotional_events,I experience feelings of guilt because I do not study enough.
guilt,emotional_events,"This feeling of guilt really applies to moral/religious views. I (being Catholic) went against what I was brought up to believe in and had a sexual relationship with my boyfriend. Many months later, when I was doing some deeper self analysis I began to feel guilty and realized that I had gone against what I wanted for myself and my future."
guilt,emotional_events,When I did something wrong in the past and denied having done it when asked about it later.
guilt,emotional_events,Some time ago I slapped my son without trying to understand who the real culprit of a damage was. After that I felt guilty and bad but it was too late.
guilt,emotional_events,[ I can positively say that I have never done anything that made me feel guilty.]
guilt,emotional_events,I added a little   ?   to a yield in an experiment to get more of a yield.
guilt,emotional_events,When I took drugs.
guilt,emotional_events,A boy who shot dead a squirrel.
guilt,emotional_events,I felt guilty when I was robbed of a friend's radio at Lilongwe bus depot after promising that I would keep it safe.
guilt,emotional_events,"A very, very close friend of mine used to come to my room to      see me and I naver bothered to pay him a visit.  One day he asked me the reason behind this and I gave him a shirt."
guilt,emotional_events,"My baby sister was 2-3 months old and when I was trying to get her on my back, she slipped and fell."
guilt,emotional_events,Not helping other people to do their homework.
guilt,emotional_events,"I was driving a friend's car, and I got close to the pavement to ask my way and I struck a parked car."
